d,dK,hK,fu,rK,mb
9417,9417,2,1190878739425599268*u - 115564335691742594647,46.8895062483133,1/2*sqrt(9417)
9418,37672,4,-2806385*u + 272349507,20.1157439321815,sqrt(9418)
9419,37676,3,278921305259139*u - 27069740178918650,38.5303400809318,sqrt(9419)
9421,9421,1,47998086222528394152696805/2*u - 4658782371343296514019540961/2,63.7085516311305,1/2*sqrt(9421)
9422,37688,4,-3120*u - 302849,13.3141367909962,sqrt(9422)
9426,37704,2,3053058325461654155918391345468*u + 296414072872915742731265725651985,75.4624573420045,sqrt(9426)
9427,37708,2,53232294850565337*u - 5168469319474314842,43.7822554294016,sqrt(9427)
9429,9429,2,-7949257/2*u + 771897005/2,20.4643616858763,1/2*sqrt(9429)
9430,37720,16,-342*u + 33211,11.1037836056630,sqrt(9430)
9431,37724,5,680435173*u - 66079329480,25.6072689995732,sqrt(9431)
9433,9433,1,-44434761084574946566910249147222561533602163143484677773*u - 4315665408092225425246460126003989018864716436904951647416,133.402749002000,1/2*sqrt(9433)
9434,37736,8,1025*u + 99557,12.2016328040293,sqrt(9434)
9435,37740,8,112*u + 10879,9.98773678286870,sqrt(9435)
9437,9437,1,1368065/2*u - 132899611/2,18.7051045966664,1/2*sqrt(9437)
9439,37756,1,-31554390640723894688890816121624084469047132806070883867405578703218741403889521*u + 3065651553753163207710319019215918807198798688665039718842829773544621542728660560,188.322799838586,sqrt(9439)
9442,37768,8,-33409*u - 3246351,15.6861893348576,sqrt(9442)
9443,37772,4,64449*u + 6262838,16.3432911755346,sqrt(9443)
9445,9445,2,51579027/2*u - 5012727847/2,22.3352460843066,1/2*sqrt(9445)
9446,37784,1,-259372004493365428638*u + 25208503755855991475525,52.2746155216578,sqrt(9446)
9447,37788,4,4832586693*u - 469706544548,27.5685211439061,sqrt(9447)
9449,9449,1,5230601259138861353408575091700*u - 508445652837017124758064081273751,76.0020583027481,1/2*sqrt(9449)
9451,37804,2,-6155388222557036418048288698350827413832*u + 598403783589636476154414423567811867741855,96.8882315568116,sqrt(9451)
9453,9453,2,1364*u - 132617,12.4883677341903,1/2*sqrt(9453)
9454,37816,2,-15154298691993601351688188046459971173681439379687250*u - 1473477952557006183977651349334677571531104116213406251,125.420367762687,sqrt(9454)
9455,37820,4,56164*u + 5461209,16.2063279323408,sqrt(9455)
9458,37832,4,-12337*u + 1199801,14.6908134482331,sqrt(9458)
9461,9461,1,356885295616538665/2*u - 34713401845750078561/2,44.9936575066204,1/2*sqrt(9461)
9462,37848,4,11770*u + 1144901,14.6439759089100,sqrt(9462)
9463,37852,1,14136766971665984151742342208384608598861873301898733590731*u + 1375195742878465789985089212002197783341047667225003594210488,139.166848839646,sqrt(9463)
9465,9465,2,-141793054338843886709468144*u + 13794795504064507238724428671,65.4872360750415,1/2*sqrt(9465)
9466,37864,2,35283414807275301834804297664081025065*u - 3432842359639559184381703183795869028293,91.7273544016227,sqrt(9466)
9467,37868,3,-436773*u - 42497362,18.2580997419399,sqrt(9467)
9469,9469,2,-143632220703/2*u + 13976677150495/2,30.2684111385379,1/2*sqrt(9469)
9470,37880,2,-1096309446*u + 106686175211,26.0863046005123,sqrt(9470)
9471,37884,8,306087*u + 29788100,17.9027667234235,sqrt(9471)
9473,9473,1,-27269006010911990161788923055617*u + 2654074297984466789604689368312336,77.6545511796007,1/2*sqrt(9473)
9474,37896,10,876*u - 85265,12.0466665132726,sqrt(9474)
9478,37912,2,-805176166614063429996339126*u + 78387942138362634245295464027,67.2246148076716,sqrt(9478)
9479,37916,3,-435368393341*u - 42387534746040,32.0710226236637,sqrt(9479)
9481,9481,1,123722386280421321867413129452700806862434309995526979577546660*u + 12046901547173258704435905599895957902979698459809301589897470551,148.244815533042,1/2*sqrt(9481)
9482,37928,2,80836268505612*u - 7871477044662703,37.2951693006793,sqrt(9482)
9483,37932,4,-69344*u + 6752767,16.4186100853379,sqrt(9483)
9485,9485,2,2944*u - 286719,13.2594051015963,1/2*sqrt(9485)
9487,37948,2,5061008373781059322054100092705789695*u + 492948450895431620183216427619965301276,89.7866151348430,sqrt(9487)
9489,9489,1,-4239321104962573616466214183861688845006088472614763204*u - 412958620586348361782746668822864170220424602330054883735,131.056089597895,1/2*sqrt(9489)
9490,37960,16,-12*u - 1169,7.75705095909099,sqrt(9490)
9491,37964,1,2341582338383888458119630203156662167*u - 228121080744351702977095587470280040850,89.0160870722360,sqrt(9491)
9493,9493,1,885388443460582215/2*u - 86265191249762234173/2,45.9039578447272,1/2*sqrt(9493)
9494,37976,2,92416950299188898038437336*u + 9004845102416282958589395775,65.0607074685928,sqrt(9494)
9497,9497,1,-59650408676174850125*u + 5813084586599761186432,50.8075454733298,1/2*sqrt(9497)
9498,37992,2,1211057907176*u + 118026897763007,33.0950808421223,sqrt(9498)
9499,37996,4,231359055574331835*u + 22548904466775055174,45.2553653368166,sqrt(9499)
9501,9501,1,-425947618102342039/2*u + 41518423360725343705/2,45.1726689390219,1/2*sqrt(9501)
9502,38008,1,51707884138153123832662649343646032230938315339526113165194192*u - 5040391610776729106344402048226340244320069282035098739330644223,147.373491818801,sqrt(9502)
9503,38012,8,60*u + 5849,9.36717315869534,sqrt(9503)
9505,9505,14,156*u - 15209,10.3227898163515,1/2*sqrt(9505)
9507,38028,12,260*u + 25351,10.8337206361440,sqrt(9507)
9509,9509,2,-1241/2*u + 121015/2,11.7036697839060,1/2*sqrt(9509)
9510,38040,8,52*u + 5071,9.22444048663303,sqrt(9510)
9511,38044,1,1122685810327632343501664790203035209442803317139912563856488393115130803*u - 109489210566477460396462703331518690577608768861008468059793456910123188280,171.175099886894,sqrt(9511)
9514,38056,2,2307328451334260114327859824527050*u - 225056206838091860805719283580667501,82.0948054285403,sqrt(9514)
9515,38060,4,7330867*u + 715088406,21.0810639183301,sqrt(9515)
9517,9517,3,-188895/2*u + 18427673/2,16.7293640601442,1/2*sqrt(9517)
9518,38072,1,-17368602549662642591406676*u - 1694484995035042888720299663,63.3903235483261,sqrt(9518)
9519,38076,4,-12117127960664*u - 1182211984440095,35.3993108222323,sqrt(9519)
9521,9521,1,-2233615860887717999764491351419645930441*u - 217946433944631032789302018769933742890560,95.8782151240734,1/2*sqrt(9521)
9523,38092,4,-956439*u + 93334922,19.0448520743091,sqrt(9523)
9526,38104,4,168374431088476632*u + 16433551490674532545,44.9390039220398,sqrt(9526)
9527,38108,2,105368107*u + 10284596568,23.7470603145624,sqrt(9527)
9529,9529,2,3887307693334796135921404100418383757565*u - 379465748318930788550239559708334138106032,96.4327301453311,1/2*sqrt(9529)
9530,38120,4,4477493*u + 437100563,20.5888210284274,sqrt(9530)
9533,9533,1,79729/2*u - 7784507/2,15.8676460343343,1/2*sqrt(9533)
9534,38136,4,-253733380*u + 24775086449,24.6262515870806,sqrt(9534)
9535,38140,2,4343018956496643048449423918569322105772345*u - 424084181754783715672745300907839149941906124,103.451653063709,sqrt(9535)
9538,38152,2,26606870123604360002204153624401500*u - 2598498370076793617236326110280250001,84.5411442565563,sqrt(9538)
9539,38156,7,879*u + 85850,12.0535040468516,sqrt(9539)
9541,9541,2,-4982984798559/2*u + 486728201271485/2,33.8187269749386,1/2*sqrt(9541)
9542,38168,2,-126400398676468*u - 12347190531287247,37.7453521253203,sqrt(9542)
9543,38172,2,-1019973568192409724*u - 99639463264501101337,46.7412371580850,sqrt(9543)
9545,9545,2,-5256830464673516676*u + 513584534492697125161,48.3810934944061,1/2*sqrt(9545)
9546,38184,4,622407540590*u - 60811478236301,32.4319468544239,sqrt(9546)
9547,38188,1,-82012053070372532209290237567552742980627*u + 8013295263227334353426981845882049000976242,99.4828231564523,sqrt(9547)
9551,38204,3,-1967598857*u + 192291897120,26.6754275325519,sqrt(9551)
9553,9553,10,-545*u + 53268,11.5762382352701,1/2*sqrt(9553)
9554,38216,8,184*u - 17985,10.4904405359168,sqrt(9554)
9557,9557,1,-32552870119/2*u + 3182365652541/2,28.7886459520458,1/2*sqrt(9557)
9561,9561,1,44940771412136158471268998151931843519572*u + 4394325082724535881641458519679157799197335,98.8820350408594,1/2*sqrt(9561)
9562,38248,2,-634106988564220597129699833432*u - 62006455927665343874023496562367,73.8979384778711,sqrt(9562)
9563,38252,2,-107846234559734859*u - 10546347186691028002,44.4954584161922,sqrt(9563)
9565,9565,6,5/2*u - 489/2,6.19236667143182,1/2*sqrt(9565)
9566,38264,1,12814905072644048427813604790407808*u - 1253373712215044231698783322193412095,83.8120494137532,sqrt(9566)
9569,9569,1,3912299858922791574581378372360991826136*u + 382706123534824151746026624055939799317215,96.4412332005063,1/2*sqrt(9569)
9570,38280,8,-3450*u - 337501,13.4224709328110,sqrt(9570)
9571,38284,4,1416186929486257075024113*u + 138547674277195500916418690,60.8864038974227,sqrt(9571)
9573,9573,1,109670817498333/2*u - 10730380200232201/2,36.9118553843116,1/2*sqrt(9573)
9574,38296,1,98560976234810982259918751535244325311327138736576543295399717174888360726*u - 9643878007943735330420222587752314817354758667145234544780158563179008516325,175.653352465823,sqrt(9574)
9577,9577,2,14388558433227071748667144621*u - 1408095234077672722135344890316,70.1129378636691,1/2*sqrt(9577)
9578,38312,6,113*u - 11059,10.0041470376794,sqrt(9578)
9579,38316,4,2921130016*u - 285897905665,27.0720477913968,sqrt(9579)
9581,9581,2,-4352*u + 425985,13.6553065939225,1/2*sqrt(9581)
9582,38328,2,707999776442618*u + 69304463166154613,39.4704328831447,sqrt(9582)
9586,38344,12,-43829*u - 4291215,15.9652276481491,sqrt(9586)
9587,38348,1,28249173724917121040689371177*u - 2765967756381016139923575346682,70.7880905464269,sqrt(9587)
9589,9589,1,-1605391088658015267/2*u + 157205417115268897265/2,46.5040850133150,1/2*sqrt(9589)
9590,38360,12,14*u + 1371,7.91644272711811,sqrt(9590)
9591,38364,4,-62125784792*u + 6084204926495,30.1298643531741,sqrt(9591)
9593,9593,2,-22245305128933*u + 2178791083945324,36.0106937498037,1/2*sqrt(9593)
9595,38380,8,-8989872*u + 880594559,21.2892550530850,sqrt(9595)
9597,9597,4,28*u - 2743,8.60995463827076,1/2*sqrt(9597)
9598,38392,1,-390692421672829756389462444363336761800554242374773096*u + 38275895483294246466098060133058500321044160967576179263,128.677562539545,sqrt(9598)
9599,38396,2,-1287263033566870928601*u - 126118934671702368051820,53.8846595211343,sqrt(9599)
9601,9601,1,3370633777622266065588813089499795527692331439034055351958512804618272273858835905*u + 330270514844127535407627457845776111521283138635178624833269904828390193450057122032,193.002451773685,1/2*sqrt(9601)
9602,38408,4,-98*u + 9603,9.86297800648694,sqrt(9602)
9605,9605,4,-u + 98,5.27814068903466,1/2*sqrt(9605)
9606,38424,18,-98*u + 9605,9.86318625305275,sqrt(9606)
9607,38428,2,-84683696089251228034197*u - 8300298294562390513877492,58.0714808656777,sqrt(9607)
9609,9609,1,16414484938196572536617078341355046048644*u - 1609038206317794388444313550977216846745815,97.8773576994191,1/2*sqrt(9609)
9611,38444,10,-28*u - 2745,8.61068350132518,sqrt(9611)
9613,9613,1,-624749474879333*u + 61254129296382366,39.3469548397068,1/2*sqrt(9613)
9614,38456,4,2366120*u - 232000449,19.9553970455335,sqrt(9614)
9615,38460,4,-457873663425*u + 44897308653124,32.1285461485298,sqrt(9615)
9617,9617,1,-5370464077293288749753292*u + 526661563366523787938058583,62.2217475599126,1/2*sqrt(9617)
9618,38472,12,-14*u - 1373,7.91790045371097,sqrt(9618)
9619,38476,1,-827099472230816363716635228974328535731023047629801451791438952247858704503541263833471709896096965161*u + 81119022011248860398808533302046327529711431084023770643844658590226657549824152958804663041513822014290,239.952744149648,sqrt(9619)
9622,38488,2,-802294602144733906124802*u - 78698516635851597330570917,60.3208137193254,sqrt(9622)
9623,38492,1,253795647182847928983583633861*u - 24896563907097463218515136400728,72.9854297686308,sqrt(9623)
9626,38504,2,-8486599175922802550801*u - 832638751802676182898715,55.7720340102338,sqrt(9626)
9627,38508,2,-45548012774747*u - 4469046975566762,36.7290987567936,sqrt(9627)
9629,9629,1,1953191225690701/2*u - 191661709734794735/2,39.7945082844522,1/2*sqrt(9629)
9631,38524,1,-157400058331923880673763099895397310528045642093027072148527*u + 15446873159737632500969169695122117925624001001648508502647600,141.585659358581,sqrt(9631)
9634,38536,24,85*u - 8343,9.72232532705368,sqrt(9634)
9635,38540,4,-7087*u - 695646,14.1457433697950,sqrt(9635)
9637,9637,1,17253440471369723631/2*u - 1693739591097466871581/2,48.8812258130244,1/2*sqrt(9637)
9638,38552,2,7919714186*u + 777504604443,28.0725025836554,sqrt(9638)
9641,9641,1,32596051159620030838131092097813446536715105600*u + 3200560434693377298140428878030252822868069119999,112.380557574587,1/2*sqrt(9641)
9642,38568,2,9860086474748*u + 968198236727087,35.1996051528058,sqrt(9642)
9643,38572,1,-327023090331808285808992922004009400242046297957003186056314502141*u - 32113267847212795643270427764320553256113080467044156109937175843522,156.133032591480,sqrt(9643)
9645,9645,2,-176344*u + 17318561,17.3604365550660,1/2*sqrt(9645)
9646,38584,4,3941943148886262*u + 387154209199886155,41.1907466625157,sqrt(9646)
9647,38588,2,33731839585135*u - 3313112366995476,36.4298116152055,sqrt(9647)
9649,9649,1,-551900643440871230366560996128606601543415575225207535125177605545*u + 54212826857705821597573649108058902122083374412197540084444496006168,156.656680856505,1/2*sqrt(9649)
9651,38604,4,-280913993*u + 27596851130,24.7341146942280,sqrt(9651)
9654,38616,4,-6650229634*u + 653416788965,27.8986282111167,sqrt(9654)
9655,38620,2,-2743522473492715067612583369232675308*u + 269578132934614705049614782209157168089,89.1830687948012,sqrt(9655)
9658,38632,2,291269535222270182083240044*u - 28624549695517528417530273583,66.2172094219889,sqrt(9658)
9659,38636,6,-4725*u + 464374,13.7415927215786,sqrt(9659)
9661,9661,1,1243334377387530774600402140429*u - 122207816006802709014962812217010,74.5764229758492,1/2*sqrt(9661)
9662,38648,1,-26576040534776253268621180280960*u + 2612304473171083668758898544230399,77.6386880210482,sqrt(9662)
9663,38652,2,3974614534215307591*u - 390706832550366284548,48.1076363443321,sqrt(9663)
9665,9665,2,-274407241*u + 26977176692,24.7114042183330,1/2*sqrt(9665)
9667,38668,2,-770010724935712310460*u - 75708149925621461988601,53.3743199489237,sqrt(9667)
9669,9669,10,3/2*u - 295/2,5.68696386519088,1/2*sqrt(9669)
9670,38680,10,354*u + 34811,11.1508358881237,sqrt(9670)
9671,38684,2,299683336710649269963*u + 29471231724563473113140,52.4308487251904,sqrt(9671)
9673,9673,4,-333180722045*u + 32768794053732,31.8136449582087,1/2*sqrt(9673)
9674,38696,2,3113925805022220474*u + 306274826151577609325,47.8641616780109,sqrt(9674)
9677,9677,1,-820885/2*u + 80751889/2,18.2068919129823,1/2*sqrt(9677)
9678,38712,2,325807396545689594*u - 32051897735289759947,45.6070352477760,sqrt(9678)
9679,38716,1,-264860947104898545519443955182694953373054550084809*u - 26057525570846517188648371332368082391841524837697360,121.385293539211,sqrt(9679)
9681,9681,2,7889033729463015247906967020*u - 776218381436669068331519275049,69.5173785913685,1/2*sqrt(9681)
9682,38728,4,1064694086166108*u - 104762868417620207,39.8836229755831,sqrt(9682)
9683,38732,2,-1019529346521*u - 100323967107302,32.9325729171218,sqrt(9683)
9685,9685,4,68965/2*u - 6787011/2,15.7305211964301,1/2*sqrt(9685)
9686,38744,2,-999101786375849772*u - 98329078202832581455,46.7279986486746,sqrt(9686)
9687,38748,2,16378064948*u - 1611971053657,28.8016259836232,sqrt(9687)
9689,9689,1,-5670524188446876043488532279647451801828646748397*u - 558165109135095723012315268016968585913570437706960,117.541886457395,1/2*sqrt(9689)
9690,38760,8,-3360*u - 330751,13.4022682859619,sqrt(9690)
9691,38764,4,1101059436821307867*u + 108391458529525565690,46.8254281445007,sqrt(9691)
9694,38776,2,3535795987448345031540041001241075135014*u - 348127800598447312319732319287063839715755,96.3465354627839,sqrt(9694)
9695,38780,4,34285111*u + 3375821436,22.6330517006611,sqrt(9695)
9697,9697,1,-1010685922884658409491330718623337785456881575106680110001*u + 99525625236181365605284197075077045281807335138235166010264,136.540912632289,1/2*sqrt(9697)
9698,38792,4,533*u + 52489,11.5615060834677,sqrt(9698)
9699,38796,4,4349993073382351*u + 428402547872282750,41.2919868614408,sqrt(9699)
9701,9701,2,6225/2*u - 613123/2,13.3263208473162,1/2*sqrt(9701)
9703,38812,2,750004825245019917178530612435*u + 73878330579775266276158081715224,74.0731195290815,sqrt(9703)
9705,9705,2,179152924790185980*u - 17649063780348841001,45.0103615928189,1/2*sqrt(9705)
9706,38824,2,-88582026949770294624059346088630454234031046119648*u + 8727015697747457210281890560764349259528426729532415,120.291410390192,sqrt(9706)
9707,38828,2,2271301883763*u - 223777993742522,33.7348227575161,sqrt(9707)
9709,9709,2,-27562650900*u + 2715865354999,29.3232789302134,1/2*sqrt(9709)
9710,38840,6,-156106*u - 15382581,17.2418935038669,sqrt(9710)
9713,9713,1,286773415497281965740567636*u - 28262825897330965308787024343,66.2044920600232,1/2*sqrt(9713)
9714,38856,2,-156674603191008142816601196*u - 15441790391760648090224896145,65.6000221872888,sqrt(9714)
9715,38860,4,336482778187668*u + 33165323940285881,38.7334284459351,sqrt(9715)
9717,9717,2,5311/2*u - 523531/2,13.1683515243458,1/2*sqrt(9717)
9718,38872,6,-279226530*u + 27526128101,24.7315486838711,sqrt(9718)
9719,38876,1,-1346275939695892334035499688011*u - 132722598322627933114625746331400,74.6589611935480,sqrt(9719)
9721,9721,1,811007938768743303816386870841690172848616115774167048564607525*u - 79961434553459229522092164425507279713618777852375854445705086068,150.137552489545,1/2*sqrt(9721)
9722,38888,10,5*u + 493,6.89365738320022,sqrt(9722)
9723,38892,4,-94924*u + 9360007,16.7451037768767,sqrt(9723)
9726,38904,2,13484779564065018*u - 1329875496512363285,42.4247641806597,sqrt(9726)
9727,38908,2,-6859366409630486403344255387265*u + 676508815653441798376102768751024,76.2876454491762,sqrt(9727)
9730,38920,4,3128882178*u - 308635323389,27.1485734142324,sqrt(9730)
9731,38924,10,48*u - 4735,9.15588417502948,sqrt(9731)
9733,9733,1,-18333643653628874009/2*u + 1808723359570056286713/2,48.9469082230888,1/2*sqrt(9733)
9734,38936,2,-12027426327488447320*u + 1186638340384643579199,49.2185585188834,sqrt(9734)
9735,38940,16,-3*u + 296,6.38350378151168,sqrt(9735)
9737,9737,2,2134431983132*u - 210617718948183,33.6742130282056,1/2*sqrt(9737)
